,GEOID10,canrate_x,mean,canrate_y,residual
428,55123960700,0.12,3.975963452930903,0.12,-0.1798826304798457
429,55123960600,0.3,4.151158967603415,0.3,0.0686138740547015
430,55039041800,0.11,2.2705451665271044,0.11,1.50199721041245
431,55039041600,0.07,2.328791252531848,0.07,1.3495973423616934
432,55039041500,0.05,2.2632848924853333,0.05,1.3680268113852017
433,55039041300,0.04,2.329515636491636,0.04,1.2782576218673958
434,55039041100,0.05,2.000249091655977,0.05,1.6310626122145575
435,55039041000,0.0,1.718731430860666,0.0,1.7948880454523526
436,55039040900,0.01,1.6986975739983952,0.01,1.8384603478261263
437,55067960700,0.01,3.915207948992329,0.01,-0.3780500271678071
438,55067960600,0.0,4.130331635475159,0.0,-0.6167121591621401
439,55067960400,0.07,4.0050517008295685,0.07,-0.326663105936027
440,55067960500,0.29,3.2640935123591777,0.29,0.9321408837874352
441,55067960100,0.22,3.631313882521116,0.22,0.4001513950449737
442,55067960300,0.11,4.123406703602552,0.11,-0.350864326662998
443,55101002401,0.07,3.004657332660162,0.07,0.6737312622333795
444,55039040800,0.01,1.710108179312486,0.01,1.827049742512036
445,55039040700,0.04,2.32813585968787,0.04,1.279637398671162
446,55039040500,0.02,1.0731357203589544,0.02,2.487560646977071
447,55039040400,0.01,1.7167373180389405,0.01,1.8204206037855808
448,55039040300,0.01,2.186570378450247,0.01,1.350587543374275
449,55039040200,0.01,1.6515575284543245,0.01,1.8856003933701968
450,55039040100,0.0,1.7279099337756634,0.0,1.7857095425373553
451,55039042000,0.27,2.1090097873871447,0.27,2.040147717736461
452,55039041400,0.54,2.6154672501124026,0.54,2.169228283821792
453,55039042100,0.5,2.426262033298648,0.5,2.264279718589533
454,55039041900,0.45,2.607205715569928,0.45,1.9656438087607369
455,55039042200,0.33,2.5556403085087123,0.33,1.7347478696839138
456,55039041700,0.45,2.419060927690027,0.45,2.153788596640638
457,55033970500,0.02,4.836593063828213,0.02,-1.2758966964921874
458,55033970400,0.17,4.431938467701892,0.17,-0.5181654176933184
459,55033970200,0.14,4.453778948779363,0.14,-0.6106212353052993
460,55033970300,0.13,4.243326943309745,0.13,-0.4237076753471838
461,55141010800,0.57,1.5455223263061777,0.57,3.309788544162526
462,55141011200,0.05,1.0745776281413804,0.05,2.5567340757291546
463,55141011600,0.13,2.417019375693908,0.13,1.4025998922686531
464,55141011700,0.03,1.166699651027879,0.03,2.417535161819649
465,55141010600,0.01,3.3160021029985867,0.01,0.221155818825935
466,55141010300,0.01,2.9643820740959863,0.01,0.5727758477285354
467,55141010200,0.07,0.7495250213609274,0.07,2.928863573532614
468,55025000503,0.01,8.661320770488066,0.01,-5.124162848663545
469,55025012300,0.1,7.621595365584164,0.1,-3.8725914341561127
470,55025012201,0.02,7.52249893516001,0.02,-3.961802567823984
471,55025013200,0.74,7.644630302475298,0.74,-2.38916585831104
472,55025012001,0.08,7.744068000348694,0.08,-4.04214095994365
473,55025011900,0.54,6.92551881155091,0.54,-2.1408232776167164
474,55025011506,0.03,8.443355754569724,0.03,-4.859120941722196
475,55025012002,0.39,7.767037441560534,0.39,-3.3354185902988887
476,55025011200,0.2,8.464662869307922,0.2,-4.480274482764838
477,55025002402,0.01,9.503410339355469,0.01,-5.966252417530948
478,55137960800,0.2,3.761881716420555,0.2,0.2225066701225286
479,55137960300,0.37,4.056355778172858,0.37,0.3281861820657807
480,55137960100,0.26,2.607947159891365,0.26,1.5176718997207383
481,55137960200,0.22,3.222090312880592,0.22,0.8093749646854982
482,55103970300,0.01,5.427656102949573,0.01,-1.8904981811250516
483,55103970400,0.01,5.577735818665603,0.01,-2.0405778968410817
484,55103970100,0.11,4.857388193578057,0.11,-1.0848458166385029
485,55103970500,0.18,5.907551450622652,0.18,-1.9702399551025749
486,55103970200,0.26,5.215224066235471,0.26,-1.0896050066233682
487,55025011503,0.04,7.841125952230917,0.04,-4.233352693871885
488,55025002500,0.04,9.273511599568488,0.04,-5.665738341209456
489,55025002100,0.01,8.485397866794042,0.01,-4.9482399449695205
490,55025012400,0.28,7.989506334002937,0.28,-3.816810383367828
491,55025011700,0.26,7.333938928276878,0.26,-3.208319868664775
492,55025011600,0.05,8.614252065357409,0.05,-4.9829403614868735
493,55025010901,0.03,8.735537958145141,0.03,-5.151303145297613
494,55025012800,0.15,7.237402241733858,0.15,-3.370706082748291
495,55025012700,0.57,7.448226799772459,0.57,-2.592915929303756
496,55025010600,0.2,8.845496097436317,0.2,-4.861107710893234
497,55025003100,0.01,9.417513185617874,0.01,-5.880355263793353
498,55137960700,0.25,2.5935083143715936,0.25,1.508572299729006
499,55137960600,0.1,3.631488842603445,0.1,0.1175150888246063
500,55137960400,0.37,4.134549893863639,0.37,0.2499920663749995
501,55025003002,0.02,10.453741126590304,0.02,-6.893044759254279
502,55025002900,0.01,9.878367841243744,0.01,-6.341209919419223
503,55025002800,0.01,9.807252833717747,0.01,-6.270094911893226
504,55025002700,0.01,9.91795213760868,0.01,-6.380794215784158
505,55025002000,0.01,9.042747954527536,0.01,-5.505590032703015
506,55025001502,0.01,9.265976100886634,0.01,-5.728818179062113
507,55025013100,0.37,8.07585410610322,0.37,-3.6913121458645817
508,55025013000,0.1,8.558435661304925,0.1,-4.809431729876874
509,55025012900,0.56,7.669378343429663,0.56,-2.8376059184724625
510,55025012600,0.56,7.518376622494311,0.56,-2.68660419753711
511,55025012100,0.31,7.7444722229567295,0.31,-3.5011609357871105
512,55129950200,0.11,2.103104268140921,0.11,1.6694381087986332
513,55129950300,0.12,2.8777218160070825,0.12,0.9183590064439748
514,55129950100,0.2,2.492364956122379,0.2,1.492023430420705
515,55129950500,0.12,3.299830180436241,0.12,0.4962506420148163
516,55129950600,0.09,2.05942604916371,0.09,1.6660394367528375
517,55139002201,0.18,0.9407085369344116,0.18,2.9966029585856657
518,55139001803,0.03,1.35547751461694,0.03,2.2287572982305885
519,55139001801,0.04,1.8691774318420808,0.04,1.738595826516951
520,55139002202,0.4,1.2837599267738995,0.4,3.171397369999249
521,55139001804,0.05,1.1115654996463231,0.05,2.519746204224212
522,55139001700,0.14,0.905847515291674,0.14,2.93731019818239
523,55139001600,0.12,0.9606678362403596,0.12,2.835412986210698
524,55139001200,0.01,0.6747684611214532,0.01,2.8623894607030684
525,55139001100,0.01,0.6787270344793797,0.01,2.858430887345142
526,55139000900,0.02,0.680135006931695,0.02,2.88056136040433
527,55139000800,0.01,0.823846025126321,0.01,2.7133118966982006
528,55139000700,0.01,0.6269848624865214,0.01,2.910173059338
529,55139000500,0.01,0.6087496900558471,0.01,2.9284082317686746
530,55025000406,0.02,8.839420491998846,0.02,-5.278724124662821
531,55025001802,0.01,10.227741877237955,0.01,-6.690583955413434
532,55025013700,0.04,8.811938788028474,0.04,-5.204165529669442
533,55025012501,0.05,8.182996536703671,0.05,-4.551684832833136
534,55025011401,0.06,9.394544919331867,0.06,-5.739694769949829
535,55025010903,0.05,8.341104775332333,0.05,-4.709793071461798
536,55025010501,0.03,9.42973690032959,0.03,-5.845502087482062
537,55025001704,0.01,11.495454788208008,0.01,-7.9582968663834865
538,55139000400,0.01,0.6396909579634666,0.01,2.897466963861055
539,55139000300,0.13,1.4993181397763822,0.13,2.3203011281861787
540,55139000200,0.01,0.8722454309463501,0.01,2.664912490878172
541,55139000100,0.01,0.964657252485102,0.01,2.57250066933942
542,55139002100,0.65,0.9236401439726496,0.65,4.11997829058808
543,55139003701,0.01,0.0306586172917614,0.01,3.50649930453276
544,55139003600,0.04,0.5845867879178426,0.04,3.023186470441189
545,55139003500,0.01,0.2453696007529894,0.01,3.2917883210715324
546,55025001605,0.01,10.071542739868164,0.01,-6.534384818043643
547,55025001603,0.01,9.587133407592772,0.01,-6.04997548576825
548,55025001101,0.01,9.587133407592772,0.01,-6.04997548576825
549,55025000901,0.01,9.226927757263184,0.01,-5.689769835438662
550,55025000407,0.01,9.033071974049443,0.01,-5.495914052224922
551,55025013301,0.03,7.753804992985081,0.03,-4.169570180137553
552,55025013302,0.02,7.726611356986196,0.02,-4.165914989650171
553,55025010904,0.25,8.165285651713663,0.25,-4.063205037613064
554,55025012502,0.11,8.243901315662596,0.11,-4.471358938723041
555,55025011402,0.13,8.603535341230332,0.13,-4.783916073267771
556,55025001804,0.01,8.974265813827515,0.01,-5.437107892002993
557,55007990000,0.05,2.442772997021499,0.05,1.188538706849036
558,55007960100,0.08,1.8431515114406087,0.08,1.858775528964436
559,55007960600,0.06,1.781253232663443,0.06,1.873596916718595
560,55007960400,0.09,1.6286467197172123,0.09,2.0968187661993354
561,55007960300,0.03,1.7622597497582102,0.03,1.821975063089318
562,55007960200,0.11,1.9712670336966376,0.11,1.8012753432429167
563,55139003300,0.01,0.2319146505744558,0.01,3.305243271250066
564,55139003200,0.01,0.444553759653826,0.01,3.092604162170696
565,55139003702,0.12,0.3987724534175419,0.12,3.3973083690335155
566,55139003400,0.01,0.4739082576455297,0.01,3.063249664178992
567,55139002400,0.11,0.1921317283460434,0.11,3.580410648593511
568,55139003100,0.02,0.2276024853619876,0.02,3.3330938819740377
569,55139002900,0.0,0.086323532992868,0.0,3.4272959433201504
570,55139003000,0.01,0.2242059449005561,0.01,3.3129519769239657
571,55025001705,0.01,11.495454788208008,0.01,-7.9582968663834865
572,55025010502,0.04,9.215121330216874,0.04,-5.607348071857842
573,55025001606,0.01,9.587133407592772,0.01,-6.04997548576825
574,55025001604,0.01,10.223240534464518,0.01,-6.686082612639996
575,55025001102,0.01,9.489341735839844,0.01,-5.9521838140153225
576,55025000902,0.02,9.199062824249268,0.02,-5.638366456913243
577,55025000405,0.01,9.059105743061412,0.01,-5.521947821236891
578,55025000408,0.01,9.503921826680502,0.01,-5.966763904855981
579,55025991703,0.01,9.697160586714745,0.01,-6.160002664890223
580,55078940101,0.01,1.4437484194590344,0.01,2.0934095023654877
581,55078940102,0.09,2.383458220311032,0.09,1.342007265605516
582,55139002700,0.0,0.0744854039267489,0.0,3.4391340723862696
583,55139002800,0.02,-0.063777415951093,0.02,3.6244737832871183
584,55139002601,0.0,-0.1735612039919942,0.0,3.687180680305013
585,55139002300,0.39,0.4448458263262727,0.39,3.9867730249353728
586,55139001900,0.39,2.0833684439995435,0.39,2.348250407262102
587,55139002602,0.01,-0.467310320946478,0.01,4.004468242771
588,55139002500,0.02,-0.4338520577079371,0.02,3.994548425043962
589,55139002000,0.54,0.9942436718155138,0.54,3.79045186211868
590,55025991702,0.1,9.28926177263889,0.1,-5.540257841210838
591,55025002602,0.01,9.095722570257673,0.01,-5.558564648433151
592,55025001402,0.01,9.50135031899253,0.01,-5.964192397168009
593,55025002603,0.0,10.145403299175324,0.0,-6.631783822862306
594,55025011302,0.01,8.32756278553947,0.01,-4.790404863714949
595,55025011301,0.07,7.904341348012289,0.07,-4.225952753118747
596,55025011504,0.03,8.790932283401489,0.03,-5.20669747055396
597,55025012202,0.01,7.877119316774256,0.01,-4.339961394949734
598,55075990000,0.05,2.6413167502292336,0.05,0.9899949536413012
599,55075961400,0.01,3.472311120284231,0.01,0.0648468015402907
600,55075961300,0.01,2.949629700765377,0.01,0.5875282210591446
601,55075961200,0.0,2.6451710498855125,0.0,0.8684484264275061
602,55075961500,0.01,2.9362872388006305,0.01,0.6008706830238912
603,55075961100,0.06,2.5035906534036205,0.06,1.1512594959784177
604,55075960900,0.19,2.585724661767286,0.19,1.375125279264294
605,55075960800,0.06,2.3131231959936933,0.06,1.3417269533883447
606,55075960100,0.08,2.764368246736156,0.08,0.9375587936688884
607,55075961000,0.2,2.4713637786339224,0.2,1.5130246079091614
608,55139001500,0.03,1.244594936017637,0.03,2.3396398768298914
609,55139001400,0.02,1.3415607172867348,0.02,2.2191356500492905
610,55139001300,0.0,1.0533686234400823,0.0,2.460250852872936
611,55139001000,0.0,0.7233499948467527,0.0,2.790269481466266
612,55081950300,0.01,4.720748194882702,0.01,-1.1835902730581809
613,55081950600,0.02,4.242800907790661,0.02,-0.682104540454636
614,55081950700,0.22,4.386009554078558,0.22,-0.3545442765124678
615,55081950100,0.25,4.019275004231043,0.25,0.0828056098695571
616,55081950900,0.12,4.485018829132152,0.12,-0.6889380066810951
617,55081950400,0.01,4.69514118415722,0.01,-1.157983262332698
618,55081950800,0.24,4.420427240562152,0.24,-0.3418850719730555
619,55081950500,0.04,4.252673127281834,0.04,-0.6448998689228018
620,55081950200,0.35,4.418394288000044,0.35,-0.0809292187844121
621,55025011505,0.01,8.152359207471212,0.01,-4.615201285646691
622,55025010300,0.01,10.186727399411408,0.01,-6.649569477586887
623,55025011102,0.01,8.74558741958053,0.01,-5.2084294977560095
624,55025011101,0.01,8.937451392412186,0.01,-5.400293470587664
625,55025011800,0.56,6.654061023839531,0.56,-1.8222885988823296
626,55025011000,0.0,9.116520370755875,0.0,-5.602900894442857
627,55025010800,0.03,8.619381061414392,0.03,-5.035146248566864
628,55025010400,0.02,10.391002823324763,0.02,-6.8303064559887385
629,55075960700,0.2,2.5754706454496668,0.2,1.408917741093417
630,55075960200,0.51,2.492640835214264,0.51,2.22143936218542
631,55075960600,0.14,1.8941547561880503,0.14,1.9490029572860137
632,55025010200,0.01,9.614652951558432,0.01,-6.07749502973391
633,55025010100,0.01,9.07824987523696,0.01,-5.541091953412439
634,55025003200,0.01,9.095735953404354,0.01,-5.558578031579833
635,55025003001,0.01,10.246464448816637,0.01,-6.709306526992116
636,55025002601,0.01,9.899739489835852,0.01,-6.362581568011331
637,55025002401,0.01,9.69208678077249,0.01,-6.154928858947969
638,55025002302,0.01,9.794408653721664,0.01,-6.257250731897143
639,55025002301,0.01,9.891409873962402,0.01,-6.354251952137881
640,55025002200,0.01,9.395450210571289,0.01,-5.858292288746767
641,55025001900,0.01,8.901262478394942,0.01,-5.364104556570421
642,55025001501,0.01,9.723245739936829,0.01,-6.186087818112307
643,55025001401,0.01,9.155672123557643,0.01,-5.618514201733122
644,55017011000,0.32,4.149828673506007,0.32,0.1170210591751157
645,55017010900,0.32,4.174615535772905,0.32,0.0922341969082172
646,55017010400,0.24,4.71145875832712,0.24,-0.6329165897380236
647,55017011100,0.37,3.822070944399561,0.37,0.5624710158390775
648,55017011200,0.19,4.381163403498384,0.19,-0.4203134624668037
649,55017010800,0.2,4.51987414035422,0.2,-0.5354857538111366
650,55017010700,0.12,4.424265927290062,0.12,-0.6281851048390044
651,55017010200,0.01,4.482793290274484,0.01,-0.945635368449962
652,55017010300,0.01,3.660319396427699,0.01,-0.1231614746031772
653,55017010500,0.03,1.96340371512655,0.03,1.6208310977209783
654,55017010100,0.02,5.044132371611942,0.02,-1.4834360042759172
655,55025001300,0.01,9.51519147087546,0.01,-5.978033549050938
656,55025001200,0.01,9.365829361809624,0.01,-5.828671439985103
657,55025000800,0.01,9.119575023651125,0.01,-5.582417101826604
658,55025001000,0.0,9.20371150970459,0.0,-5.690092033391571
659,55025000700,0.01,9.092480182647703,0.01,-5.555322260823182
660,55025000501,0.01,8.81462521986528,0.01,-5.277467298040758
661,55025000504,0.01,8.551456715198274,0.01,-5.014298793373753
662,55025010702,0.25,8.531025398899038,0.25,-4.428944784798438
663,55025000402,0.01,8.963810744108978,0.01,-5.426652822284456
664,55025000401,0.01,9.130592505137123,0.01,-5.593434583312602
665,55025000300,0.01,8.995896975199381,0.01,-5.45873905337486
666,55025000205,0.02,9.227216344130667,0.02,-5.666519976794643
667,55091950100,0.09,4.727658598319344,0.09,-1.0021931124027963
668,55091950200,0.12,4.792077202618467,0.12,-0.9959963801674094
669,55025000204,0.01,9.245244979858398,0.01,-5.708087058033877
670,55025000202,0.01,9.622277866710316,0.01,-6.085119944885795
671,55025000201,0.01,9.03831173391903,0.01,-5.501153812094509
672,55025000100,0.0,8.84246826171875,0.0,-5.328848785405731
673,55025001403,0.05,9.981948587168818,0.05,-6.350636883298282
674,55025010701,0.0,9.203367108884065,0.0,-5.689747632571046
675,55025000600,0.01,8.98954850435257,0.01,-5.452390582528048
676,55079186200,0.01,1.7672618627548218,0.01,1.7698960590697
677,55079186100,0.01,1.8732410669326784,0.01,1.6639168548918433
678,55079185800,0.01,1.9489909410476685,0.01,1.5881669807768533
679,55079185400,0.01,1.9489909410476685,0.01,1.5881669807768533
680,55079185900,0.01,1.8782341877619424,0.01,1.658923734062579
681,55079185500,0.01,1.84285581111908,0.01,1.6943021107054417
682,55079186000,0.01,1.84285581111908,0.01,1.6943021107054417
683,55079185600,0.01,1.84285581111908,0.01,1.6943021107054417
684,55079185700,0.01,1.9285162091255188,0.01,1.608641712699003
685,55079187200,0.11,1.9350179494781927,0.11,1.8375244274613616
686,55079003200,0.01,2.1280055046081543,0.01,1.4091524172163674
687,55079180500,0.01,2.2076481580734253,0.01,1.3295097637510964
688,55079100500,0.01,2.244460415840149,0.01,1.2926975059843726
689,55079005400,0.01,2.197142024834951,0.01,1.3400158969895708
690,55079006300,0.01,2.045850276947021,0.01,1.491307644877501
691,55079008900,0.0,1.9877346754074097,0.0,1.525884800905609
692,55079004900,0.01,2.1025960445404053,0.01,1.4345618772841164
693,55079004800,0.01,2.1025960445404053,0.01,1.4345618772841164
694,55079003700,0.01,2.133417248725891,0.01,1.4037406730986306
695,55079120502,0.02,2.172072499990464,0.02,1.3886238673455615
696,55079003800,0.01,2.10627830028534,0.01,1.430879621539182
697,55079019900,0.01,2.2859967708587647,0.01,1.251161150965757
698,55079080400,0.01,2.0924741540636336,0.01,1.444683767760888
699,55079170400,0.0,2.2235558331012726,0.0,1.290063643211746
700,55079007700,0.01,1.8906617164611816,0.01,1.64649620536334
701,55079160204,0.02,2.224984673353342,0.02,1.3357116939826832
702,55079150304,0.04,1.972874329640315,0.04,1.6348989287187168
703,55079120102,0.05,2.460406398773193,0.05,1.170905305097342
704,55079018000,0.01,1.5383403409611096,0.01,1.998817580863412
705,55079150303,0.01,2.1213038125458885,0.01,1.4158541092786332
706,55079011300,0.01,1.7089289625485735,0.01,1.828228959275948
707,55079020000,0.01,1.4752985589644487,0.01,2.0618593628600728
708,55079120400,0.04,2.094349005005576,0.04,1.5134242533534557
709,55079120501,0.0,2.2222492694854736,0.0,1.291370206827545
710,55079160100,0.07,2.0899809088025774,0.07,1.5884076860909642
711,55079040100,0.07,2.088212134376649,0.07,1.5901764605168929
712,55079005200,0.01,2.160990118980408,0.01,1.3761678028441136
713,55079014800,0.01,1.797491192817688,0.01,1.7396667290068335
714,55079005500,0.01,2.2802993059158325,0.01,1.2568586159086892
715,55079017400,0.01,1.403729796409607,0.01,2.1334281254149148
716,55079013600,0.01,1.797491192817688,0.01,1.7396667290068335
717,55079016000,0.01,1.6865261793136597,0.01,1.850631742510862
718,55079018500,0.01,1.869917260973077,0.01,1.6672406608514447
719,55079014600,0.01,1.5856887102127075,0.01,1.9514692116118144
720,55079018600,0.01,1.420823832352956,0.01,2.116334089471565
721,55079140202,0.02,2.281022933396426,0.02,1.2796734339395992
722,55079002900,0.01,2.104995608329773,0.01,1.4321623134947488
723,55079013300,0.01,1.9722676277160645,0.01,1.5648902941084573
724,55003950800,0.09,1.6813598904336975,0.09,2.04410559548285
725,55003940000,0.06,0.749580996540683,0.06,2.9052691528413552
726,55003950600,0.07,1.5325859890641451,0.07,2.145802605829396
727,55003950500,0.02,0.8665626898129666,0.02,2.694133677523059
728,55003950700,0.07,1.6095190861505106,0.07,2.068869508743031
729,55003950400,0.01,0.6568235563135695,0.01,2.880334365510952
730,55003950300,0.01,0.3741276229931308,0.01,3.1630302988313908
731,55003990000,0.15,1.71301532385969,0.15,2.1536808351258774
732,55079120101,0.03,2.0429350380994835,0.03,1.5412997747480448
733,55079000102,0.02,1.943623745441437,0.02,1.6170726218945883
734,55079160203,0.02,2.195405449556268,0.02,1.3652909177797574
735,55079187300,0.01,2.1959704322579467,0.01,1.341187489566575
736,55079186800,0.0,1.6381408607258516,0.0,1.875478615587167
737,55079186900,0.0,1.8116165101528168,0.0,1.702002966160202
738,55079187000,0.0,1.9193608164787288,0.0,1.5942586598342898
739,55079060101,0.04,2.0366511280472213,0.04,1.5711221303118106
740,55079005600,0.03,2.141343641281128,0.03,1.4428911715664
741,55079005900,0.01,2.151956558227539,0.01,1.3852013635969826
742,55079050101,0.01,1.7995547105868657,0.01,1.737603211237656
743,55079013000,0.01,2.1387760639190674,0.01,1.3983818579054543
744,55079005700,0.01,2.1772899627685547,0.01,1.359867959055967
745,55079003100,0.01,2.121552324295044,0.01,1.4156055975294777
746,55079003600,0.01,2.125454902648926,0.01,1.411703019175596
747,55079130100,0.01,1.4672551240239824,0.01,2.0699027978005398
748,55079140201,0.01,2.2435556178869205,0.01,1.2936023039376012
749,55079180100,0.02,2.2308141464410824,0.02,1.3298822208949428
750,55079170100,0.02,2.1374646452970283,0.02,1.423231722038997
751,55079101800,0.01,3.620349228382111,0.01,-0.0831913065575893
752,55079060102,0.01,2.105607330799103,0.01,1.431550591025419
753,55079000101,0.01,1.7275831283524978,0.01,1.809574793472024
754,55079187400,0.01,1.4743637641270957,0.01,2.062794157697426
755,55079980000,0.02,1.808957174176076,0.02,1.7517391931599495
756,55079016400,0.01,1.3370153903961182,0.01,2.2001425314284035
757,55079016900,0.01,1.403729796409607,0.01,2.1334281254149148
758,55079016300,0.01,1.4887128114700316,0.01,2.04844511035449
759,55079003500,0.01,2.1370314757029214,0.01,1.4001264461216003
760,55079003300,0.02,2.154964101941962,0.02,1.4057322653940632
761,55079000600,0.03,2.1020218474524364,0.03,1.482212965395092
762,55079005800,0.01,2.1682798212224785,0.01,1.3688781006020432
763,55079001900,0.01,2.1064143975575766,0.01,1.430743524266945
764,55079001300,0.01,2.110020101070404,0.01,1.4271378207541177
765,55079002500,0.01,2.1007392406463623,0.01,1.4364186811781594
766,55079001000,0.01,2.057503168399517,0.01,1.4796547534250046
767,55079180400,0.02,2.2257184982299805,0.02,1.3349778691060448
768,55079018300,0.01,1.87068682246738,0.01,1.6664710993571417
769,55079021500,0.02,2.091555595397949,0.02,1.469140771938076
770,55079002400,0.0,2.087253153324127,0.0,1.4263663229888914
771,55079021800,0.01,2.198469744788276,0.01,1.3386881770362455
772,55079140100,0.02,2.094078178991351,0.02,1.466618188344674
773,55079120201,0.01,5.7171847539789535,0.01,-2.180026832154432
774,55053960100,0.47,3.928747128698751,0.47,0.6911792866549198
775,55053960200,0.12,4.755046456587102,0.12,-0.9589656341360442
776,55053960500,0.0,4.367544203388448,0.0,-0.8539247270754293
777,55053960300,0.16,4.51584670837057,0.16,-0.6256121038734994
778,55053960400,0.35,4.433517510834693,0.35,-0.0960524416190606
779,55105001304,0.01,9.64100701781525,0.01,-6.103849095990729
780,55105001201,0.25,10.5982338595864,0.25,-6.496153245485801
781,55105000100,0.01,10.76639207204183,0.01,-7.229234150217309
782,55105001303,0.21,8.72142569881746,0.21,-4.713498866762874
783,55079019000,0.01,1.709461782659803,0.01,1.8276961391647184
784,55079006900,0.01,2.01838219165802,0.01,1.5187757301665017
785,55079035100,0.03,2.105074401085193,0.03,1.4791604117623351
786,55079035200,0.01,2.082090366718381,0.01,1.4550675551061407
787,55079130200,0.01,1.025336742401123,0.01,2.5118211794233987
788,55079001500,0.01,2.1771273612976074,0.01,1.3600305605269143
789,55079019300,0.01,2.340235539845058,0.01,1.196922381979464
790,55079001800,0.01,2.1014357805252075,0.01,1.4357221412993142
791,55079000900,0.04,2.1427563898491138,0.04,1.465016868509918
792,55079000303,0.01,1.9332062547857112,0.01,1.6039516670388103
793,55079000302,0.01,2.441991102127802,0.01,1.0951668196967197
794,55079002000,0.01,2.1007392406463623,0.01,1.4364186811781594
795,55079001100,0.01,2.0800349031175887,0.01,1.457123018706933
796,55079004300,0.01,2.111586230141776,0.01,1.425571691682746
797,55079019700,0.01,5.885134430492625,0.01,-2.347976508668104
798,55079185100,0.05,2.156784956271832,0.05,1.474526747598703
799,55079020500,0.01,1.7040985822677612,0.01,1.8330593395567605
800,55079002800,0.01,2.1007392406463623,0.01,1.4364186811781594
801,55079001700,0.01,2.07798719406128,0.01,1.459170727763242
802,55079001400,0.01,2.1771273612976074,0.01,1.3600305605269143
803,55079000502,0.01,1.7707546750704448,0.01,1.766403246754077
804,55079020200,0.01,1.9101512432098389,0.01,1.6270066786146828
805,55079180200,0.01,2.222059488296509,0.01,1.315098433528013
806,55029100100,0.09,3.061580247581407,0.09,0.6638852383351406
807,55029100400,0.1,2.8290605277837,0.1,0.9199434036443512
808,55029100800,0.01,2.981496422313084,0.01,0.5556614995114377
809,55029100500,0.06,3.086303678578036,0.06,0.568546470804002
810,55029101000,0.06,2.562454500411126,0.06,1.092395648970912
811,55029100900,0.03,3.0188635660031653,0.03,0.565371246844363
812,55029100600,0.06,3.0828958897119123,0.06,0.5719542596701257
813,55029100300,0.07,2.672400940954048,0.07,1.0059876539394934
814,55029100700,0.01,2.942635703831911,0.01,0.5945222179926106
815,55105001202,0.14,9.290177037790052,0.14,-5.447019324315988
816,55105000600,0.0,10.18814332557447,0.0,-6.674523849261452
817,55105000300,0.01,10.937462874821254,0.01,-7.400304952996732
818,55105003100,0.32,7.477358535048943,0.32,-3.21050880236782
819,55105001400,0.15,12.958767057240914,0.15,-9.092070898255349
820,55105001302,0.25,11.894254687684692,0.25,-7.792174073584092
821,55105001100,0.02,11.264563870429992,0.02,-7.703867503093967
822,55079008100,0.01,1.9374920129776,0.01,1.5996659088469216
823,55079100100,0.01,2.1122956059195777,0.01,1.424862315904944
824,55079080100,0.01,2.1330907344818115,0.01,1.4040671873427102
825,55079101000,0.01,2.266835831581278,0.01,1.2703220902432435
826,55079101300,0.01,2.286987993452284,0.01,1.2501699283722378
827,55079017300,0.01,1.403729796409607,0.01,2.1334281254149148
828,55079014700,0.01,1.797491192817688,0.01,1.7396667290068335
829,55079004000,0.01,2.109960556030273,0.01,1.4271973657942487
830,55079005100,0.01,2.158169352489969,0.01,1.3789885693345525
831,55079091100,0.02,2.22450980387236,0.02,1.3361865634636652
832,55079000301,0.01,2.669364285469056,0.01,0.8677936363554659
833,55079000304,0.01,2.2270035376915565,0.01,1.3101543841329653
834,55079005000,0.01,2.143318772315979,0.01,1.3938391495085427
835,55079001600,0.01,2.07798719406128,0.01,1.459170727763242
836,55079021300,0.01,1.97395920753479,0.01,1.5631987142897317
837,55079018900,0.01,1.3489198684692385,0.01,2.188238053355283
838,55079021000,0.01,2.080843091011048,0.01,1.456314830813474
839,55079011100,0.01,1.7038722038269043,0.01,1.8332857179976172
840,55079000400,0.01,1.9068055323192048,0.01,1.630352389505317
841,55079020600,0.02,1.946518421173096,0.02,1.614177946162929
842,55079018700,0.01,1.420823832352956,0.01,2.116334089471565
843,55079017900,0.01,1.6555444172450475,0.01,1.8816135045794744
844,55105001000,0.03,11.930769171033589,0.03,-8.34653435818606
845,55105000900,0.01,11.307736425688772,0.01,-7.77057850386425
846,55105000800,0.01,10.444796880086264,0.01,-6.907638958261742
847,55105000700,0.0,9.847163373773748,0.0,-6.333543897460729
848,55105000500,0.02,9.741446517762684,0.02,-6.180750150426659
849,55105000400,0.01,10.613713496440166,0.01,-7.076555574615645
850,55105000200,0.0,11.211189270019531,0.0,-7.697569793706513
851,55105003002,0.36,8.583698784342984,0.36,-4.222695269615848
852,55105003001,0.01,11.659853916542202,0.01,-8.122695994717681
853,55105002900,0.52,9.019470876482524,0.52,-4.281852233571336
854,55105002800,0.79,9.94330901046132,0.79,-4.570152338739545
855,55105003300,0.44,11.683074715730664,0.44,-7.133763636911502
856,55105003200,0.74,8.958687584942345,0.74,-3.7032231407780856
857,55105002602,0.28,12.005662816108307,0.28,-7.832966865473198
858,55105002601,0.05,10.952147282660007,0.05,-7.320835578789472
859,55079019600,0.01,3.7201358477274575,0.01,-0.1829779259029358
860,55079019200,0.0,2.217325385879068,0.0,1.2962940904339506
861,55079018800,0.01,1.403729796409607,0.01,2.1334281254149148
